entity:twoVM_060823_id	dcm2niixErrors	dicomsegAndRadiomicsSR_CompressedFiles	dicomsegAndRadiomicsSR_Errors	dicomsegAndRadiomicsSR_OutputNotebook	dicomsegAndRadiomicsSR_UsageMetrics	dicomToNiftiConverterTool	downloadDicomAndConvertAndInferenceTotalSegmentatorOutputNotebook	downloadDicomAndConvertAndInferenceTotalSegmentatorUsageMetrics	pyradiomicsRadiomicsFeatures	s5cmdUrls	structuredReportsDICOM	structuredReportsJSON	totalsegmentatorErrors
batch79		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_79.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/ab8c9616-5c36-4153-8529-ac04a0d80b09/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch8		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_8.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/21f3fe26-e8ca-4da8-b025-cf4a807423f1/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch80		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_80.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/c04eba11-d859-4ea1-8385-ca37903cf158/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch81		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_81.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/66036257-0cdb-4487-9366-2de7de803224/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch82		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_82.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2fa72c28-071e-40dd-9036-264c9de93b1b/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch83		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_83.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2cd067a3-4828-475a-978d-4f9832f0da48/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch84		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_84.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/cb418fbe-db69-42ac-875a-0615714e3673/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch85		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_85.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2b47bea7-c663-49b2-b294-7692002ba48e/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch86		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_86.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/2656315f-8166-4bcb-a7e8-a20e0a8e426a/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
batch87		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-dicomsegAndRadiomicsSR/attempt-3/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-dicomsegAndRadiomicsSR/attempt-3/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-dicomsegAndRadiomicsSR/attempt-3/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-dicomsegAndRadiomicsSR/attempt-3/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_87.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-dicomsegAndRadiomicsSR/attempt-3/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/0d9b95de-9506-4fdb-aefa-b6004613050f/call-dicomsegAndRadiomicsSR/attempt-3/structuredReportsJSON.tar.lz4	
batch9		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_DICOMsegFiles.tar.lz4		gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_OutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-dicomsegAndRadiomicsSR/dicomsegAndRadiomicsSR_UsageMetrics.lz4	dcm2niix	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-downloadDicomAndConvertAndInferenceTotalSegmentator/downloadDicomAndConvertAndInferenceTotalSegmentatorOutputJupyterNotebook.ipynb	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-downloadDicomAndConvertAndInferenceTotalSegmentator/inferenceUsageMetrics.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-dicomsegAndRadiomicsSR/pyradiomicsRadiomicsFeatures.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/nlstS5cmdUrls/batch_9.csv	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-dicomsegAndRadiomicsSR/structuredReportsDICOM.tar.lz4	gs://fc-5af492dc-6993-4c91-bbf6-3e2747868642/submissions/4eb81ea3-dd59-4a39-b186-819b529d1841/TotalSegmentator/bb6c71ad-2717-4195-8d8e-9ff9ef90ccaf/call-dicomsegAndRadiomicsSR/structuredReportsJSON.tar.lz4	
